"","country","time","GDP","TEMP"
"6893","PNG","2020",1.223,6526.692268
"6894","PNG","2021",1.356,6345.721286
"6895","PNG","2022",1.383,6546.374193
"6896","PRY","1961",0.551,8013576.132
"6897","PRY","1962",-0.672,8077611.728
"6898","PRY","1963",0.885,8250664.557
"6899","PRY","1964",-0.283,8386642.607
"6900","PRY","1965",-0.103,8686589.379
"6901","PRY","1966",-0.084,8646553.363
"6902","PRY","1967",0.493,9215629.262
"6903","PRY","1968",-0.051,9411014.792
"6904","PRY","1969",0.412,9630714.413
"6905","PRY","1970",0.27,9939072.262
"6906","PRY","1971",-0.406,10255393.65
"6907","PRY","1972",0.412,10685087.31
"6908","PRY","1973",0.057,11191755.8
"6909","PRY","1974",-0.298,11832414.16
"6910","PRY","1975",-0.068,12333126.08
"6911","PRY","1976",-0.38,12937430.05
"6912","PRY","1977",0.76,14071466.47
"6913","PRY","1978",0.73,15376286
"6914","PRY","1979",0.163,16769895.63
"6915","PRY","1980",0.225,18250301.22
"6916","PRY","1981",0.455,19392428.76
"6917","PRY","1982",0.426,18601686.64
"6918","PRY","1983",-0.254,17541571.86
"6919","PRY","1984",0.542,17539279.31
"6920","PRY","1985",0.426,17826488.67
"6921","PRY","1986",0.907,18194207.11
"6922","PRY","1987",0.238,19034426.82
"6923","PRY","1988",-0.04,19607730.27
"6924","PRY","1989",-0.097,20400559.98
"6925","PRY","1990",0.025,20677056.37
"6926","PRY","1991",0.677,20840831.28
"6927","PRY","1992",-0.358,20653972.83
"6928","PRY","1993",0.241,21134179.64
"6929","PRY","1994",0.899,21717884.04
"6930","PRY","1995",0.609,22652325.87
"6931","PRY","1996",0.155,22482698.68
"6932","PRY","1997",0.924,22917854.76
"6933","PRY","1998",0.267,22443611.8
"6934","PRY","1999",0.149,21685194.6
"6935","PRY","2000",0.216,20779084.48
"6936","PRY","2001",0.739,20258933.83
"6937","PRY","2002",1.22,19967355.68
"6938","PRY","2003",0.845,20570393.91
"6939","PRY","2004",0.493,21155771.61
"6940","PRY","2005",0.62,21368233.16
"6941","PRY","2006",1,22161560.22
"6942","PRY","2007",0.335,23131248.84
"6943","PRY","2008",0.355,24393903.9
"6944","PRY","2009",0.991,24085192.56
"6945","PRY","2010",0.415,26451180.89
"6946","PRY","2011",0.691,27229417.55
"6947","PRY","2012",0.919,26674282.95
"6948","PRY","2013",0.432,28490405.09
"6949","PRY","2014",1.26,29581729.47
"6950","PRY","2015",1.623,30026478.24
"6951","PRY","2016",0.36,30865045.64
"6952","PRY","2017",1.278,31897733.27
"6953","PRY","2018",0.657,32470601.13
"6954","PRY","2019",1.43,31910742.36
"6955","PRY","2020",1.477,31225147.12
"6956","PRY","2021",0.833,32067057.06
"6957","PRY","2022",0.803,31727090.44
"6958","PER","1961",-0.022,7165.901133
"6959","PER","1962",-0.152,7655.604186
"6960","PER","1963",0.035,7756.555246
"6961","PER","1964",-0.272,8026.357636
"6962","PER","1965",0.157,8233.44507
"6963","PER","1966",0.03,8657.246584
"6964","PER","1967",-0.295,8736.041282
"6965","PER","1968",-0.366,8502.988613
"6966","PER","1969",0.439,8555.035028
"6967","PER","1970",-0.071,8615.676418
"6968","PER","1971",-0.477,8784.738435
"6969","PER","1972",0.324,8848.246104
"6970","PER","1973",0.117,9158.635033
"6971","PER","1974",-0.297,9763.916538
"6972","PER","1975",-0.266,9930.38434
"6973","PER","1976",-0.086,9828.826562
"6974","PER","1977",0.278,9621.308071
"6975","PER","1978",0.121,9134.067535
"6976","PER","1979",0.265,9273.244882
"6977","PER","1980",0.378,9581.071923
"6978","PER","1981",0.089,9864.91225
"6979","PER","1982",0.212,9606.151437
"6980","PER","1983",1.319,8399.468293
"6981","PER","1984",0.251,8495.541192
"6982","PER","1985",0.127,8468.238346
"6983","PER","1986",0.178,9054.683447
"6984","PER","1987",0.925,9712.858757
"6985","PER","1988",0.513,8599.306113
"6986","PER","1989",0.066,7372.997919
"6987","PER","1990",0.411,6852.020519
"6988","PER","1991",0.537,6857.10308
"6989","PER","1992",0.908,6682.66337
"6990","PER","1993",0.544,6893.502315
"6991","PER","1994",0.522,7590.461646
"6992","PER","1995",0.792,7997.691526
"6993","PER","1996",0.15,8070.283319
"6994","PER","1997",0.869,8437.797871
"6995","PER","1998",1.302,8257.345024
"6996","PER","1999",0.276,8242.23031
"6997","PER","2000",0.32,8336.585137
"6998","PER","2001",0.441,8276.170762
"6999","PER","2002",0.741,8625.472356
"7000","PER","2003",0.74,8890.778273
"7001","PER","2004",0.696,9241.084909
"7002","PER","2005",0.802,9733.48496
"7003","PER","2006",0.754,10380.08493
"7004","PER","2007",0.575,11177.92567
"7005","PER","2008",0.619,12110.94076
"7006","PER","2009",0.854,12157.91777
"7007","PER","2010",1.022,13071.7275
"7008","PER","2011",0.823,13781.79812
"7009","PER","2012",0.931,14494.28427
"7010","PER","2013",0.706,15194.84344
"7011","PER","2014",0.879,15395.29401
"7012","PER","2015",1.265,15710.73692
"7013","PER","2016",1.445,16111.02562
"7014","PER","2017",1.023,16269.80202
"7015","PER","2018",0.799,16601.25853
"7016","PER","2019",1.095,16652.16496
"7017","PER","2020",1.318,14628.27111
"7018","PER","2021",0.878,16388.91534
"7019","PER","2022",0.552,16663.63775
"7020","PHL","1961",-0.121,55232.52447
"7021","PHL","1962",-0.092,56290.94102
"7022","PHL","1963",-0.323,58576.02986
"7023","PHL","1964",-0.005,58912.52813
"7024","PHL","1965",-0.269,60379.80576
"7025","PHL","1966",0.193,61378.95066
"7026","PHL","1967",-0.129,62882.86394
"7027","PHL","1968",-0.097,64326.34287
"7028","PHL","1969",0.136,65621.91927
"7029","PHL","1970",0.209,66302.93027
"7030","PHL","1971",-0.328,68082.51337
"7031","PHL","1972",0.025,69975.29322
"7032","PHL","1973",0.295,74248.41386
"7033","PHL","1974",-0.071,74947.2322
"7034","PHL","1975",0.055,77157.07125
"7035","PHL","1976",-0.161,81845.33828
"7036","PHL","1977",0.272,84130.07055
"7037","PHL","1978",0.193,86098.99763
"7038","PHL","1979",0.359,88480.62346
"7039","PHL","1980",0.148,90649.79209
"7040","PHL","1981",0.244,91374.6242
"7041","PHL","1982",0.159,92411.72465
"7042","PHL","1983",0.619,91854.48356
"7043","PHL","1984",0.177,83321.75913
"7044","PHL","1985",0.349,75769.87126
"7045","PHL","1986",0.274,76616.72632
"7046","PHL","1987",0.56,78140.7391
"7047","PHL","1988",0.777,81471.26933
"7048","PHL","1989",0.273,84536.22875
"7049","PHL","1990",0.405,85115.70789
"7050","PHL","1991",0.334,82753.56225
"7051","PHL","1992",0.407,81163.07067
"7052","PHL","1993",0.404,81001.52978
"7053","PHL","1994",0.481,82585.99412
"7054","PHL","1995",0.528,84409.18584
"7055","PHL","1996",0.432,87221.61777
"7056","PHL","1997",0.505,89507.29988
"7057","PHL","1998",1.331,86927.62184
"7058","PHL","1999",0.558,87766.34366
"7059","PHL","2000",0.669,89604.18747
"7060","PHL","2001",0.819,90402.3304
"7061","PHL","2002",0.715,91847.71476
"7062","PHL","2003",0.784,94591.38015
"7063","PHL","2004",0.685,98821.94611
"7064","PHL","2005",0.78,101718.0322
"7065","PHL","2006",0.827,105126.4092
"7066","PHL","2007",0.875,109904.9566
"7067","PHL","2008",0.562,112554.6929
"7068","PHL","2009",0.726,112103.0104
"7069","PHL","2010",1.066,118176.7855
"7070","PHL","2011",0.621,120568.9435
"7071","PHL","2012",0.881,126656.8676
"7072","PHL","2013",1.024,132945.1294
"7073","PHL","2014",0.905,139116.889
"7074","PHL","2015",1.105,145498.4844
"7075","PHL","2016",1.563,153159.8108
"7076","PHL","2017",1.208,160916.4259
"7077","PHL","2018",1.242,168236.0328
"7078","PHL","2019",1.318,175598.9258
"7079","PHL","2020",1.47,156321.3348
"7080","PHL","2021",1.334,162803.2211
"7081","PHL","2022",1.309,172583.9501
"7082","POL","1990",1.704,19267.21622
"7083","POL","1991",0.407,17852.07946
"7084","POL","1992",1.141,18245.01548
"7085","POL","1993",0.063,18878.97189
"7086","POL","1994",1.369,19836.29728
"7087","POL","1995",1.108,21216.4281
"7088","POL","1996",-0.793,22496.80707
"7089","POL","1997",0.009,23931.95697
"7090","POL","1998",0.945,25033.57108
"7091","POL","1999",1.196,26201.03206
"7092","POL","2000",1.88,27683.66321
"7093","POL","2001",1.282,28039.81565
"7094","POL","2002",1.697,28623.92312
"7095","POL","2003",0.364,29645.3016
"7096","POL","2004",0.777,31140.69684
"7097","POL","2005",0.874,32246.91865
"7098","POL","2006",0.827,34245.71606
"7099","POL","2007",2.138,36683.90496
"7100","POL","2008",1.741,38219.40961
"7101","POL","2009",1.264,39275.23045
"7102","POL","2010",0.392,40543.44694
"7103","POL","2011",0.755,42564.83057
"7104","POL","2012",1.372,43222.65485
"7105","POL","2013",0.638,43619.20217
"7106","POL","2014",2.356,45326.76554
"7107","POL","2015",1.986,47345.11383
"7108","POL","2016",2.03,48764.41289
"7109","POL","2017",1.451,51264.51402
"7110","POL","2018",2.411,54312.40495
"7111","POL","2019",2.632,56743.15941
"7112","POL","2020",2.658,55694.32179
"7113","POL","2021",1.449,59796.44966
"7114","POL","2022",2.04,64523.76828
"7115","PRT","1961",0.83,3712.837668
"7116","PRT","1962",0.539,3929.959338
"7117","PRT","1963",-0.07,4144.035734
"7118","PRT","1964",0.527,4403.112534
"7119","PRT","1965",-0.22,4751.316292
"7120","PRT","1966",0.285,4982.503415
"7121","PRT","1967",-0.047,5392.503925
"7122","PRT","1968",0.019,5896.277133
"7123","PRT","1969",-0.354,6075.6002
"7124","PRT","1970",0.073,6902.798836
"7125","PRT","1971",-0.891,7391.799005
"7126","PRT","1972",-0.929,7996.631454
"7127","PRT","1973",-0.086,8889.557749
"7128","PRT","1974",-0.466,8866.607915
"7129","PRT","1975",-0.113,8164.850712
"7130","PRT","1976",-0.38,8483.501375
"7131","PRT","1977",-0.292,8864.180505
"7132","PRT","1978",0.153,9015.98755
"7133","PRT","1979",0.148,9422.8379
"7134","PRT","1980",0.255,9749.279974
"7135","PRT","1981",0.531,9821.502854
"7136","PRT","1982",0.544,9970.091722
"7137","PRT","1983",0.274,9906.761439
"7138","PRT","1984",-0.142,9683.207633
"7139","PRT","1985",0.503,9927.864035
"7140","PRT","1986",0.067,10329.57308
"7141","PRT","1987",0.718,10991.70521
"7142","PRT","1988",0.601,11827.17411
"7143","PRT","1989",1.093,12607.30295
"7144","PRT","1990",1.38,13133.9514
"7145","PRT","1991",0.424,13739.29962
"7146","PRT","1992",0.413,13899.78884
"7147","PRT","1993",-0.22,13599.13354
"7148","PRT","1994",0.655,13693.4459
"7149","PRT","1995",1.643,14230.554
"7150","PRT","1996",0.734,14673.95042
"7151","PRT","1997",1.581,15251.48747
"7152","PRT","1998",1.176,15904.19181
"7153","PRT","1999",0.559,16432.29197
"7154","PRT","2000",0.595,16939.89435
"7155","PRT","2001",1.087,17147.79148
"7156","PRT","2002",0.634,17185.60964
"7157","PRT","2003",1.405,16961.89733
"7158","PRT","2004",0.965,17224.06383
"7159","PRT","2005",0.922,17326.55367
"7160","PRT","2006",1.479,17576.39156
"7161","PRT","2007",0.698,17981.62443
"7162","PRT","2008",0.595,18013.03843
"7163","PRT","2009",1.315,17434.02913
"7164","PRT","2010",1.064,17728.82608
"7165","PRT","2011",1.551,17453.76896
"7166","PRT","2012",0.74,16813.6465
"7167","PRT","2013",0.887,16750.19209
"7168","PRT","2014",1.309,16974.16225
"7169","PRT","2015",1.352,17350.05217
"7170","PRT","2016",1.673,17756.35972
"7171","PRT","2017",2.111,18423.83804
"7172","PRT","2018",0.862,18979.15532
"7173","PRT","2019",1.249,19483.69578
"7174","PRT","2020",1.95,17847.67809
"7175","PRT","2021",1.198,18753.75028
"7176","PRT","2022",2.256,19942.02986
"7177","PRI","1961",-0.067,662.5874164
"7178","PRI","1962",-0.142,702.9151271
"7179","PRI","1963",0.097,747.1946034
"7180","PRI","1964",0.044,784.4383818
"7181","PRI","1965",-0.363,843.456862
"7182","PRI","1966",-0.011,896.0028495
"7183","PRI","1967",-0.198,944.3239794
"7184","PRI","1968",-0.257,987.1287843
"7185","PRI","1969",0.504,1070.79053
"7186","PRI","1970",0.135,1146.259088
"7187","PRI","1971",-0.247,1199.718267
"7188","PRI","1972",-0.038,1260.649121
"7189","PRI","1973",0.3,1311.981787
"7190","PRI","1974",-0.324,1322.458756
"7191","PRI","1975",-0.114,1289.798931
"7192","PRI","1976",-0.318,1347.878282
"7193","PRI","1977",0.234,1407.355869
"7194","PRI","1978",0.26,1485.325816
"7195","PRI","1979",0.212,1583.205896
"7196","PRI","1980",0.691,1630.872302
"7197","PRI","1981",0.718,1630.998639
"7198","PRI","1982",0.267,1588.511963
"7199","PRI","1983",0.685,1535.527574
"7200","PRI","1984",0.319,1610.48819
"7201","PRI","1985",0.012,1644.24042
"7202","PRI","1986",0.273,1709.599907
"7203","PRI","1987",0.668,1791.259526
"7204","PRI","1988",0.623,1879.237473
"7205","PRI","1989",0.112,1942.942707
"7206","PRI","1990",0.5,1871.020639
"7207","PRI","1991",0.501,1900.643158
"7208","PRI","1992",0.415,1974.603199
"7209","PRI","1993",0.539,2048.985243
"7210","PRI","1994",0.733,2115.017468
"7211","PRI","1995",0.797,2190.897186
"7212","PRI","1996",0.474,2216.581133
"7213","PRI","1997",0.599,2303.248099
"7214","PRI","1998",1.269,2416.703495
"7215","PRI","1999",0.639,2534.235454
"7216","PRI","2000",0.122,2609.92677
"7217","PRI","2001",0.812,2768.768196
"7218","PRI","2002",1.005,2790.542461
"7219","PRI","2009",1.04,2853.002746
"7220","PRI","2010",1.905,2855.63042
"7221","PRI","2011",0.92,2878.491828
"7222","PRI","2021",0.695,2838.820569
"7223","PRI","2022",0.697,2971.485718
"7224","QAT","2000",0.944,209393.6776
"7225","QAT","2001",0.973,207014.148
"7226","QAT","2002",1.455,211193.8933
"7227","QAT","2003",1.183,208708.526
"7228","QAT","2004",1.23,239410.8837
"7229","QAT","2005",0.843,235891.1
"7230","QAT","2006",1.65,248849.1202
"7231","QAT","2007",0.98,241926.8389
"7232","QAT","2008",1.155,242799.9057
"7233","QAT","2009",1.102,243808.464
"7234","QAT","2010",1.992,274010.225
"7235","QAT","2011",1.442,295047.6568
"7236","QAT","2012",1.374,292546.9686
"7237","QAT","2013",1.226,289103.1289
"7238","QAT","2014",1.553,279914.3742
"7239","QAT","2015",1.969,268919.0599
"7240","QAT","2016",1.539,257872.2348
"7241","QAT","2017",1.915,243089.4263
"7242","QAT","2018",2.027,241201.2555
"7243","QAT","2019",1.861,239357.28
"7244","QAT","2020",1.745,234759.8068
"7245","QAT","2021",2.175,244982.2514
"7246","QAT","2022",1.865,254640.8735
"7247","ROU","1990",1.096,10672.70326
"7248","ROU","1991",0.03,9375.068891
"7249","ROU","1992",0.362,8630.759716
"7250","ROU","1993",-0.431,8774.644717
"7251","ROU","1994",1.715,9132.926439
"7252","ROU","1995",0.404,9721.877759
"7253","ROU","1996",-0.425,10130.92796
"7254","ROU","1997",-0.423,9667.465314
"7255","ROU","1998",0.783,9490.85774
"7256","ROU","1999",0.614,9469.963564
"7257","ROU","2000",1.315,9715.612073
"7258","ROU","2001",1.51,10366.23491
"7259","ROU","2002",1.19,11159.86032
"7260","ROU","2003",0.112,11503.80318
"7261","ROU","2004",0.527,12776.0218
"7262","ROU","2005",0.27,13455.25978
"7263","ROU","2006",0.487,14621.92174
"7264","ROU","2007",2.096,15912.98599
"7265","ROU","2008",1.303,17686.36239
"7266","ROU","2009",1.573,16850.33112
"7267","ROU","2010",1.116,16289.42566
"7268","ROU","2011",0.443,17109.18084
"7269","ROU","2012",1.772,17516.33697
"7270","ROU","2013",1.311,17628.96378
"7271","ROU","2014",1.47,18424.27982
"7272","ROU","2015",1.699,19096.13105
"7273","ROU","2016",1.775,19754.81299
"7274","ROU","2017",1.051,21497.91857
"7275","ROU","2018",2.156,22928.33973
"7276","ROU","2019",2.138,23937.58136
"7277","ROU","2020",2.124,23184.61479
"7278","ROU","2021",1.322,24691.72384
"7279","ROU","2022",1.83,25928.16016
"7280","RUS","1992",0.361,397703.7188
"7281","RUS","1993",0.951,363422.9063
"7282","RUS","1994",0.572,317850.4375
"7283","RUS","1995",2.101,304746.1875
"7284","RUS","1996",0.805,293729.6875
"7285","RUS","1997",1.273,298334.5
"7286","RUS","1998",-0.045,282990.8125
"7287","RUS","1999",0.401,302034.6875
"7288","RUS","2000",1.3,333638.7188
"7289","RUS","2001",0.794,352144.7188
"7290","RUS","2002",1.569,370395.5
"7291","RUS","2003",0.972,399241.7813
"7292","RUS","2004",1.378,429713.875
"7293","RUS","2005",1.684,458962.8125
"7294","RUS","2006",0.531,498226.8125
"7295","RUS","2007",2.466,541501.625
"7296","RUS","2008",2.197,569909.9375
"7297","RUS","2009",1.162,525298.8125
"7298","RUS","2010",0.852,548690.875
"7299","RUS","2011",1.677,571838.625
"7300","RUS","2012",1.907,593849.5625
"7301","RUS","2013",1.138,602988.75
"7302","RUS","2014",1.729,596685.9375
"7303","RUS","2015",2.218,583655
"7304","RUS","2016",2.429,583714.8125
"7305","RUS","2017",2.099,593692.75
"7306","RUS","2018",2.017,610408.3125
"7307","RUS","2019",2.159,624105.75
"7308","RUS","2020",3.669,608808.75
"7309","RUS","2021",1.627,642481.3125
"7310","RUS","2022",2.25,628591.125
"7311","RWA","1961",-0.002,260403.2578
"7312","RWA","1962",-0.273,282908.7807
"7313","RWA","1963",-0.035,249594.8018
"7314","RWA","1964",-0.133,213640.7975
"7315","RWA","1965",-0.293,222813.5499
"7316","RWA","1966",0.031,231826.4816
"7317","RWA","1967",-0.232,240496.7433
"7318","RWA","1968",-0.065,249454.7575
"7319","RWA","1969",0.197,268420.1328
"7320","RWA","1970",0.215,275876.6725
"7321","RWA","1971",-0.224,270928.5086
"7322","RWA","1972",0.142,263747.599
"7323","RWA","1973",0.557,264879.4889
"7324","RWA","1974",0.065,260843.5995
"7325","RWA","1982",0.544,344867.9626
"7326","RWA","1983",0.8,352611.6468
"7327","RWA","1986",0.662,335284.2905
"7328","RWA","1987",0.467,323358.5577
"7329","RWA","1988",0.33,327305.795
"7330","RWA","1989",0.041,318573.6559
"7331","RWA","1990",0.386,303369.7473
"7332","RWA","1991",-0.029,289194.7071
"7333","RWA","1992",0.112,299319.7018
"7334","RWA","1998",0.652,250154.2087
"7335","RWA","2001",0.227,295352.1919
"7336","RWA","2002",0.622,328390.8878
"7337","RWA","2003",0.824,327957.9393
"7338","RWA","2004",0.704,343410.6553
"7339","RWA","2007",1.123,407679.8813
"7340","WSM","1982",0.23,5482.180797
"7341","WSM","1983",0.291,5503.865149
"7342","WSM","1984",0.119,5580.245876
"7343","WSM","1985",0.095,5808.087574
"7344","WSM","1986",0.26,6133.39699
"7345","WSM","1987",0.2,6147.949716
"7346","WSM","1988",0.512,6034.708129
"7347","WSM","1989",0.053,6242.255092
"7348","WSM","1990",0.477,5955.614598
"7349","WSM","1991",0.498,5800.871957
"7350","WSM","1992",0.33,5751.834816
"7351","WSM","1993",-0.172,5933.045833
"7352","WSM","1994",0.258,5723.93433
"7353","WSM","1995",0.659,6043.2648
"7354","WSM","1996",0.721,6410.729827
"7355","WSM","1999",0.176,6534.388703
"7356","WSM","2000",0.531,6800.123908
"7357","WSM","2001",0.809,7242.754272
"7358","WSM","2002",1.057,7607.010127
"7359","WSM","2003",0.645,7968.948997
"7360","WSM","2004",0.173,8187.321944
"7361","WSM","2005",0.821,8705.298315
"7362","WSM","2006",0.411,8855.554734
"7363","WSM","2007",0.854,8847.249026
"7364","WSM","2008",0.437,9099.334157
"7365","WSM","2010",1.103,9462.000699
"7366","WSM","2011",0.571,9742.17651
"7367","WSM","2012",0.646,9294.657386
"7368","WSM","2013",0.939,9220.16465
"7369","WSM","2014",0.759,9197.381008
"7370","WSM","2015",0.599,9466.400912
"7371","WSM","2016",1.129,10124.06346
"7372","WSM","2017",1.024,10163.2924
"7373","WSM","2018",0.778,10001.57176
"7374","WSM","2019",1.129,10338.17135
"7375","WSM","2020",1.02,9875.880872
"7376","WSM","2021",0.857,9015.912124
"7377","WSM","2022",0.845,8398.602405
"7378","SMR","1997",0.945,39771.83935
"7379","SMR","1998",1.091,42081.77867
"7380","SMR","1999",0.819,45182.5481
"7381","SMR","2000",1.348,45446.0724
"7382","SMR","2001",1.629,47082.49497
"7383","SMR","2002",1.071,46158.24663
"7384","SMR","2003",1.583,46886.4725
"7385","SMR","2004",0.802,48190.28632
"7386","SMR","2005",0.42,48664.76888
"7387","SMR","2006",0.839,49768.01629
"7388","SMR","2007",1.823,52581.3249
"7389","SMR","2008",1.274,51758.95765
"7390","SMR","2009",1.364,45880.42113
"7391","SMR","2010",0.695,42615.79347
"7392","SMR","2011",1.278,38005.84705
"7393","SMR","2012",1.679,34649.28166
"7394","SMR","2013",0.986,34219.61845
"7395","SMR","2014",1.567,33873.43137
"7396","SMR","2015",1.792,34462.8218
"7397","SMR","2016",1.72,34995.55938
"7398","SMR","2017",1.671,34857.22698
"7399","SMR","2018",1.931,35274.38336
"7400","SMR","2019",1.796,35979.8663
"7401","SMR","2020",1.962,33756.84977
"7402","SMR","2021",1.521,36897.98925
"7403","STP","2001",0.336,12756.46324
"7404","STP","2002",0.735,12869.82201
"7405","STP","2003",0.977,13581.52795
"7406","STP","2004",0.804,13711.14099
"7407","STP","2005",0.707,14257.96388
"7408","STP","2006",0.79,15143.22884
"7409","STP","2007",1.01,15313.95331
"7410","STP","2008",0.73,15878.99703
"7411","STP","2009",0.964,16023.61785
"7412","STP","2010",1.23,15897.81924
"7413","STP","2011",0.923,15875.23919
"7414","STP","2012",0.945,16008.57185
"7415","STP","2013",0.909,16495.25953
"7416","STP","2014",0.99,16976.85534
"7417","STP","2015",0.906,16927.37813
"7418","STP","2016",1.594,17498.47042
"7419","STP","2017",1.265,17920.08114
"7420","STP","2018",0.936,18411.87826
"7421","STP","2019",1.306,18497.8588
"7422","STP","2020",1.52,18632.45686
"7423","STP","2021",1.291,18606.28757
"7424","STP","2022",1.211,18268.55044
"7425","SAU","1968",-0.402,51380.28135
"7426","SAU","1969",0.559,52242.97727
"7427","SAU","1970",0.384,79334.69443
"7428","SAU","1971",-0.424,91266.51799
"7429","SAU","1972",-0.538,106728.464
"7430","SAU","1973",-0.2,125710.958
"7431","SAU","1974",-0.211,138404.1727
"7432","SAU","1975",-0.332,119438.4573
"7433","SAU","1976",-0.424,133585.3091
"7434","SAU","1977",0.159,135942.2267
"7435","SAU","1978",-0.146,122476.6018
"7436","SAU","1979",0.888,130400.6272
"7437","SAU","1980",0.033,131138.5817
"7438","SAU","1981",0.057,127345.4355
"7439","SAU","1982",-0.429,96234.01001
"7440","SAU","1983",-0.885,77039.6222
"7441","SAU","1984",-0.362,70081.3768
"7442","SAU","1985",-0.037,60373.34647
"7443","SAU","1986",0.179,67537.00813
"7444","SAU","1987",0.505,60343.51102
"7445","SAU","1988",0.436,65359.89819
"7446","SAU","1989",-0.16,62322.36888
"7447","SAU","1990",0.052,68868.72943
"7448","SAU","1991",0.324,76115.50961
"7449","SAU","1992",-1.042,76278.57234
"7450","SAU","1993",-0.259,72855.89627
"7451","SAU","1994",0.592,71184.56564
"7452","SAU","1995",0.131,69366.69403
"7453","SAU","1996",0.515,69283.62777
"7454","SAU","1997",-0.051,68193.0348
"7455","SAU","1998",0.99,68335.22127
"7456","SAU","1999",1.454,64082.42631
"7457","SAU","2000",0.749,65998.14541
"7458","SAU","2001",0.854,63609.27529
"7459","SAU","2002",1.065,60347.39689
"7460","SAU","2003",0.953,65602.26691
"7461","SAU","2004",0.941,69293.80549
"7462","SAU","2005",0.505,70949.74005
"7463","SAU","2006",1.15,70097.42883
"7464","SAU","2007",0.662,68641.46829
"7465","SAU","2008",0.859,70174.19015
"7466","SAU","2009",0.987,66204.14286
"7467","SAU","2010",2.131,67346.05437
"7468","SAU","2011",0.821,72917.75803
"7469","SAU","2012",1.207,75202.68237
"7470","SAU","2013",1.193,75722.38218
"7471","SAU","2014",1.247,77195.41114
"7472","SAU","2015",1.879,79275.45776
"7473","SAU","2016",1.554,79530.44229
"7474","SAU","2017",1.766,77669.37546
"7475","SAU","2018",1.849,77934.39336
"7476","SAU","2019",1.69,76808.07912
"7477","SAU","2020",1.474,73127.07684
"7478","SAU","2021",2.227,76389.75653
"7479","SAU","2022",1.782,81975.63168
"7480","SEN","1961",-0.16,688046.9928
"7481","SEN","1962",-0.005,667977.0273
"7482","SEN","1963",0.1,661532.8282
"7483","SEN","1964",-0.197,668073.7297
"7484","SEN","1965",-0.412,657894.5047
"7485","SEN","1966",-0.044,657446.9309
"7486","SEN","1967",-0.404,630604.311
"7487","SEN","1968",-0.523,650774.7354
"7488","SEN","1969",0.739,590455.6474
"7489","SEN","1970",0.52,622389.068
"7490","SEN","1971",-0.067,603434.0538
"7491","SEN","1972",0.369,623271.3392
"7492","SEN","1973",0.719,571382.4977
"7493","SEN","1974",-0.433,578488.4681
"7494","SEN","1975",-0.232,605259.6865
"7495","SEN","1976",-0.072,642294.329
"7496","SEN","1977",0.541,610095.6754
"7497","SEN","1978",0.468,572499.4363
"7498","SEN","1979",0.767,598135.0544
"7499","SEN","1980",0.913,606786.7123
"7500","SEN","1981",0.736,622061.3945
"7501","SEN","1982",0.317,654405.5465
"7502","SEN","1983",1.229,601093.1436
"7503","SEN","1984",0.62,608011.1672
"7504","SEN","1985",0.479,611807.8353
"7505","SEN","1986",0.44,613058.7766
"7506","SEN","1987",0.981,632655.0992
"7507","SEN","1988",0.838,609512.0216
"7508","SEN","1989",0.536,615712.5444
"7509","SEN","1990",1.154,593749.9656
"7510","SEN","1991",0.755,592384.4691
"7511","SEN","1992",0.838,583629.9925
"7512","SEN","1993",1.054,575543.5562
"7513","SEN","1994",0.598,560203.3984
"7514","SEN","1995",0.912,576076.7362
"7515","SEN","1996",1.217,573707.9311
"7516","SEN","1997",1.371,577588.1602
"7517","SEN","1998",1.57,597788.9496
"7518","SEN","1999",0.582,620801.7753
"7519","SEN","2000",0.916,629932.4079
"7520","SEN","2001",1.16,641633.3103
"7521","SEN","2002",1.433,626753.8536
"7522","SEN","2003",1.148,645732.3548
"7523","SEN","2004",1.204,659029.8939
"7524","SEN","2005",1.425,670186.208
"7525","SEN","2006",1.436,668189.9474
"7526","SEN","2007",1.279,669226.9928
"7527","SEN","2008",1.37,675944.0822
"7528","SEN","2009",0.791,676202.1216
"7529","SEN","2010",1.527,680434.5732
"7530","SEN","2011",1.265,670996.559
"7531","SEN","2012",0.926,679083.3006
"7532","SEN","2013",1.27,676859.0665
"7533","SEN","2014",1.202,699701.0374
"7534","SEN","2015",1.336,724246.9289
"7535","SEN","2016",1.694,749645.4661
"7536","SEN","2017",1.917,783585.5944
"7537","SEN","2018",1.136,809951.8518
"7538","SEN","2019",1.56,824768.0019
"7539","SEN","2020",1.826,813698.4117
"7540","SEN","2021",1.946,844279.1982
"7541","SEN","2022",1.57,857019.3963
"7542","SRB","2006",0.605,505776.9414
"7543","SRB","2007",1.942,540533.7801
"7544","SRB","2008",1.394,573540.4863
"7545","SRB","2009",1.421,560114.3153
"7546","SRB","2010",1.226,566481.7191
"7547","SRB","2011",0.803,582598.1784
"7548","SRB","2012",1.754,581442.4266
"7549","SRB","2013",1.477,601179.6265
"7550","SRB","2014",1.634,594407.9553
"7551","SRB","2015",1.76,608144.8176
"7552","SRB","2016",1.708,631748.0415
"7553","SRB","2017",1.28,648464.0054
"7554","SRB","2018",2.317,681325.5341
"7555","SRB","2019",2.08,714663.4347
"7556","SRB","2020",1.798,712941.6393
"7557","SRB","2021",1.569,775305.1874
"7558","SRB","2022",1.91,815341.6134
"7559","SYC","1961",0.307,39425.58896
"7560","SYC","1962",0.072,41621.78854
