date,code,site,area,totalpop,dometpop,lftpop,sftpop,dmax,dmin,dfpop,nfpop,dfmax,outside,inside,internal,dailydust,pmbaddummy,pmday,pmwarn,temp,tempspr,rainfall,humidity,daydummy,dailydust_1,dailydust_2,dailydust_3
2020-12-30,11680,강남구,동남권,814893.359 ,789382.315 ,20035.639 ,5475.405 ,1008067.577 ,657699.937 ,968356.068 ,705277.138 ,572091.105 ,174705.645 ,113136.601 ,284248.860 ,14 ,0 ,0 ,0 ,-11 ,119 ,0 ,56 ,0 ,49 ,46 ,45 
2020-12-31,11680,강남구,동남권,774128.085 ,748963.771 ,19147.850 ,6016.465 ,943391.749 ,641512.953 ,897591.790 ,685939.724 ,505459.238 ,147725.397 ,110262.747 ,247471.093 ,12 ,0 ,0 ,0 ,-9 ,79 ,0 ,54 ,0 ,14 ,49 ,46 
2021-01-01,11680,강남구,동남권,640313.800 ,618737.740 ,14805.361 ,6770.699 ,650508.889 ,621168.965 ,647433.394 ,635228.376 ,222840.959 ,46219.025 ,93361.761 ,83260.173 ,14 ,0 ,0 ,0 ,-4 ,18 ,0 ,64 ,0 ,12 ,14 ,49 
2021-01-02,11680,강남구,동남권,668077.080 ,644432.243 ,15791.953 ,7852.884 ,727476.671 ,618585.657 ,711366.137 ,637156.325 ,308015.295 ,75002.604 ,101856.911 ,131155.779 ,12 ,0 ,0 ,0 ,-5 ,25 ,0 ,39 ,1 ,14 ,12 ,14 
2021-01-03,11680,강남구,동남권,662797.221 ,639895.550 ,14864.846 ,8036.826 ,696509.546 ,629194.256 ,686525.583 ,645848.391 ,256635.442 ,54524.226 ,101456.714 ,100654.502 ,14 ,0 ,0 ,0 ,-6 ,31 ,0 ,45 ,1 ,12 ,14 ,12 
2021-01-04,11680,강남구,동남권,835275.047 ,808471.015 ,20074.586 ,6729.445 ,1062507.593 ,648012.808 ,1016587.274 ,705766.313 ,646813.264 ,200649.326 ,120163.579 ,326000.359 ,24 ,0 ,0 ,0 ,-4 ,12 ,0 ,51 ,0 ,14 ,12 ,14 
2021-01-05,11680,강남구,동남권,842483.483 ,816227.802 ,20573.465 ,5682.217 ,1067759.377 ,662314.172 ,1020255.020 ,715503.814 ,649328.576 ,200985.719 ,121030.941 ,327311.917 ,16 ,0 ,0 ,0 ,-6 ,30 ,0 ,53 ,0 ,24 ,14 ,12 
2021-01-06,11680,강남구,동남권,844650.614 ,818412.533 ,20622.307 ,5615.774 ,1062730.980 ,664538.822 ,1016076.671 ,722203.431 ,642364.261 ,199431.919 ,121140.799 ,321791.543 ,13 ,0 ,0 ,0 ,-7 ,55 ,2 ,55 ,0 ,16 ,24 ,14 
2021-01-07,11680,강남구,동남권,828086.952 ,803059.651 ,19729.060 ,5298.241 ,1034144.895 ,672940.596 ,987039.864 ,714549.157 ,594993.689 ,177989.015 ,115594.143 ,301410.531 ,13 ,0 ,0 ,0 ,-15 ,210 ,0 ,50 ,0 ,13 ,16 ,24 
2021-01-08,11680,강남구,동남권,830748.935 ,804530.338 ,19841.949 ,6376.648 ,1038849.286 ,667136.729 ,995303.390 ,713210.039 ,606561.294 ,183745.988 ,117765.715 ,305049.591 ,11 ,0 ,0 ,0 ,-15 ,222 ,0 ,44 ,0 ,13 ,13 ,16 
2021-01-09,11680,강남구,동남권,722878.701 ,698795.258 ,17066.884 ,7016.560 ,809461.363 ,650074.220 ,785128.785 ,678414.355 ,362926.543 ,97254.598 ,106961.789 ,158710.156 ,15 ,0 ,0 ,0 ,-12 ,149 ,0 ,46 ,1 ,11 ,13 ,13 
2021-01-10,11680,강남구,동남권,682466.576 ,660744.064 ,15188.002 ,6534.510 ,724925.080 ,646274.353 ,712777.851 ,660815.665 ,277232.912 ,64216.608 ,102554.118 ,110462.187 ,22 ,0 ,0 ,0 ,-8 ,59 ,0 ,54 ,1 ,15 ,11 ,13 
2021-01-11,11680,강남구,동남권,839988.717 ,814047.965 ,20454.627 ,5486.125 ,1067659.738 ,651908.725 ,1021823.141 ,710106.986 ,648545.145 ,203756.667 ,120036.665 ,324751.814 ,31 ,0 ,0 ,0 ,-7 ,45 ,0 ,62 ,0 ,22 ,15 ,11 
2021-01-12,11680,강남구,동남권,842157.124 ,816551.532 ,20734.548 ,4871.044 ,1072517.925 ,664522.321 ,1021055.955 ,714372.246 ,653636.325 ,205531.048 ,120116.920 ,327988.357 ,46 ,1 ,2 ,0 ,-4 ,15 ,3 ,80 ,0 ,31 ,22 ,15 
2021-01-13,11680,강남구,동남권,843421.815 ,817357.959 ,20678.744 ,5385.111 ,1063632.003 ,666419.688 ,1017826.369 ,718847.133 ,644395.567 ,201166.763 ,120921.329 ,322307.474 ,46 ,1 ,1 ,0 ,2 ,4 ,0 ,80 ,0 ,46 ,31 ,22 
2021-01-14,11680,강남구,동남권,847183.642 ,821387.175 ,20915.597 ,4880.871 ,1069407.197 ,665829.570 ,1023527.389 ,721223.823 ,655577.346 ,206194.825 ,121241.107 ,328141.415 ,31 ,0 ,0 ,0 ,2 ,3 ,0 ,47 ,0 ,46 ,46 ,31 
2021-01-15,11680,강남구,동남권,841899.424 ,816382.143 ,20819.949 ,4697.332 ,1061642.685 ,665699.616 ,1015846.406 ,717651.580 ,643500.451 ,199884.236 ,120299.755 ,323316.460 ,36 ,1 ,2 ,0 ,5 ,20 ,0 ,67 ,0 ,31 ,46 ,46 
2021-01-16,11680,강남구,동남권,720642.244 ,698230.822 ,17555.493 ,4855.929 ,806695.733 ,645345.988 ,783873.437 ,675477.105 ,383881.978 ,108273.944 ,108139.321 ,167468.713 ,37 ,1 ,1 ,0 ,-5 ,24 ,0 ,59 ,1 ,36 ,31 ,46 
2021-01-17,11680,강남구,동남권,678565.455 ,658002.868 ,15377.406 ,5185.180 ,721392.168 ,641437.892 ,708690.008 ,657047.917 ,289065.554 ,69209.512 ,104280.546 ,115575.496 ,14 ,0 ,0 ,0 ,-6 ,30 ,0 ,59 ,1 ,37 ,36 ,31 
2021-01-18,11680,강남구,동남권,842039.138 ,816499.984 ,20128.586 ,5410.568 ,1068164.443 ,652012.978 ,1022916.104 ,712841.305 ,645931.624 ,200912.182 ,121285.478 ,323733.964 ,19 ,0 ,0 ,0 ,-4 ,14 ,0 ,64 ,0 ,14 ,37 ,36 
2021-01-19,11680,강남구,동남권,858657.113 ,832570.172 ,20867.441 ,5219.500 ,1094804.433 ,665032.861 ,1046123.816 ,724752.325 ,678446.465 ,215030.300 ,125449.738 ,337966.427 ,17 ,0 ,0 ,0 ,-6 ,40 ,0 ,38 ,0 ,19 ,14 ,37 
2021-01-20,11680,강남구,동남권,861171.979 ,835006.121 ,21208.033 ,4957.825 ,1096628.975 ,666902.119 ,1048350.386 ,727473.117 ,685286.156 ,217246.363 ,126607.095 ,341432.698 ,24 ,0 ,0 ,0 ,0 ,0 ,0 ,38 ,0 ,17 ,19 ,14 
2021-01-21,11680,강남구,동남권,861741.020 ,834634.266 ,21137.740 ,5969.015 ,1092933.093 ,668464.337 ,1047020.842 ,729398.291 ,677649.181 ,214240.001 ,125620.556 ,337788.624 ,33 ,0 ,0 ,0 ,5 ,20 ,9 ,64 ,0 ,24 ,17 ,19 
2021-01-22,11680,강남구,동남권,855725.174 ,829152.635 ,20945.793 ,5626.747 ,1083777.858 ,668109.325 ,1036831.960 ,726363.184 ,670619.310 ,210519.816 ,126418.747 ,333680.747 ,30 ,0 ,0 ,0 ,6 ,30 ,0 ,93 ,0 ,33 ,24 ,17 
2021-01-23,11680,강남구,동남권,735318.599 ,712106.235 ,17646.493 ,5565.871 ,836450.536 ,648582.381 ,807414.525 ,683821.510 ,415589.353 ,121397.797 ,112468.840 ,181722.715 ,6 ,0 ,0 ,0 ,8 ,58 ,0 ,66 ,1 ,30 ,33 ,24 
2021-01-24,11680,강남구,동남권,686764.968 ,666020.825 ,15210.589 ,5533.555 ,735249.231 ,643509.964 ,721767.480 ,661763.175 ,317643.756 ,80082.758 ,107911.661 ,129649.338 ,10 ,0 ,0 ,0 ,7 ,53 ,0 ,64 ,1 ,6 ,30 ,33 
2021-01-25,11680,강남구,동남권,854586.787 ,828251.065 ,20648.476 ,5687.247 ,1091912.103 ,654160.916 ,1046028.530 ,717842.686 ,686283.205 ,218429.254 ,126821.574 ,341032.377 ,16 ,0 ,0 ,0 ,8 ,62 ,0 ,62 ,0 ,10 ,6 ,30 
2021-01-26,11680,강남구,동남권,863544.400 ,836278.449 ,21003.382 ,6262.568 ,1103015.194 ,667049.496 ,1052849.885 ,728326.196 ,686772.716 ,219672.943 ,125387.232 ,341712.542 ,27 ,0 ,0 ,0 ,5 ,28 ,2 ,80 ,0 ,16 ,10 ,6 
2021-01-27,11680,강남구,동남권,864161.039 ,836090.897 ,21407.161 ,6662.981 ,1100875.247 ,669598.202 ,1052197.312 ,729849.416 ,689679.595 ,219397.875 ,126104.397 ,344177.323 ,20 ,0 ,0 ,0 ,2 ,3 ,0 ,48 ,0 ,27 ,16 ,10 
2021-01-28,11680,강남구,동남권,858105.865 ,830533.769 ,21151.207 ,6420.889 ,1086762.479 ,668952.328 ,1040264.585 ,727992.493 ,663357.851 ,207858.954 ,123260.036 ,332238.861 ,17 ,0 ,0 ,0 ,-3 ,7 ,2 ,52 ,0 ,20 ,27 ,16 
2021-01-29,11680,강남구,동남권,859972.918 ,832321.896 ,21340.882 ,6310.140 ,1089540.738 ,671071.947 ,1043431.348 ,728931.183 ,670069.631 ,210764.010 ,125754.677 ,333550.944 ,10 ,0 ,0 ,0 ,-9 ,77 ,0 ,40 ,0 ,17 ,20 ,27 
2021-01-30,11680,강남구,동남권,736847.129 ,712607.515 ,17778.124 ,6461.491 ,840296.978 ,649698.131 ,810279.890 ,684395.158 ,416277.778 ,122070.080 ,111724.167 ,182483.531 ,23 ,0 ,0 ,0 ,-2 ,3 ,1 ,60 ,1 ,10 ,17 ,20 
2021-01-31,11680,강남구,동남권,689084.217 ,667556.290 ,15401.653 ,6126.273 ,741663.597 ,644413.790 ,726482.106 ,662371.440 ,322664.804 ,83114.857 ,107320.813 ,132229.135 ,28 ,0 ,0 ,0 ,3 ,10 ,0 ,57 ,1 ,23 ,10 ,17 
2021-02-01,11680,강남구,동남권,859866.871 ,830858.599 ,20898.283 ,8109.989 ,1103713.366 ,653915.917 ,1055147.379 ,720380.794 ,698939.414 ,218218.835 ,129479.373 ,351241.206 ,39 ,1 ,1 ,1 ,5 ,25 ,1 ,75 ,0 ,28 ,23 ,10 
2021-02-02,11680,강남구,동남권,873715.869 ,842429.804 ,21447.299 ,9838.766 ,1117392.570 ,672429.466 ,1067245.252 ,735480.595 ,706370.908 ,220712.255 ,130260.008 ,355398.645 ,18 ,0 ,0 ,0 ,-6 ,31 ,0 ,44 ,0 ,39 ,28 ,23 
2021-02-03,11680,강남구,동남권,871919.265 ,840770.400 ,21583.232 ,9565.633 ,1114513.988 ,675091.602 ,1064714.805 ,734208.165 ,706427.111 ,219457.312 ,131738.011 ,355231.787 ,19 ,0 ,0 ,0 ,-3 ,10 ,3 ,65 ,0 ,18 ,39 ,28 
2021-02-04,11680,강남구,동남권,870919.475 ,840546.768 ,21434.453 ,8938.255 ,1105829.768 ,676544.684 ,1058403.225 ,737002.511 ,691431.191 ,213769.879 ,129553.070 ,348108.242 ,16 ,0 ,0 ,0 ,-4 ,13 ,0 ,50 ,0 ,19 ,18 ,39 
2021-02-05,11680,강남구,동남권,871172.814 ,841119.426 ,21487.928 ,8565.460 ,1103977.074 ,676220.199 ,1058587.193 ,737305.401 ,696508.068 ,214898.659 ,132174.174 ,349435.235 ,16 ,0 ,0 ,0 ,1 ,2 ,0 ,72 ,0 ,16 ,19 ,18 
2021-02-06,11680,강남구,동남권,746084.529 ,719520.381 ,18183.299 ,8380.849 ,853706.656 ,654714.647 ,823693.748 ,690649.373 ,431265.931 ,123202.447 ,115868.082 ,192195.402 ,41 ,1 ,2 ,1 ,7 ,46 ,0 ,80 ,1 ,16 ,16 ,19 
2021-02-07,11680,강남구,동남권,695656.119 ,672070.600 ,15576.744 ,8008.774 ,751383.804 ,649432.046 ,734711.050 ,667759.739 ,327070.771 ,79444.503 ,111014.731 ,136611.537 ,56 ,1 ,1 ,1 ,4 ,13 ,0 ,67 ,1 ,41 ,16 ,16 
2021-02-08,11680,강남구,동남권,865016.774 ,836028.356 ,21212.525 ,7775.894 ,1106281.477 ,657220.996 ,1060999.694 ,725028.974 ,705530.434 ,222181.338 ,130171.335 ,353177.761 ,20 ,0 ,0 ,0 ,-3 ,10 ,0 ,44 ,0 ,56 ,41 ,16 
2021-02-09,11680,강남구,동남권,867333.355 ,839655.842 ,21659.651 ,6017.863 ,1104517.170 ,667440.967 ,1058270.029 ,730950.017 ,706221.165 ,219708.855 ,131064.104 ,355448.206 ,15 ,0 ,0 ,0 ,-1 ,1 ,0 ,52 ,0 ,20 ,56 ,41 
2021-02-10,11680,강남구,동남권,812974.846 ,787486.976 ,20054.539 ,5433.332 ,1025073.419 ,640134.886 ,968552.482 ,701847.963 ,623863.070 ,186354.239 ,125235.494 ,312273.337 ,36 ,1 ,6 ,0 ,3 ,12 ,0 ,75 ,0 ,15 ,20 ,56 
2021-02-11,11680,강남구,동남권,629082.697 ,608204.190 ,14813.446 ,6065.061 ,654796.371 ,569851.589 ,646016.871 ,616986.858 ,269229.430 ,68483.195 ,92551.715 ,108194.520 ,52 ,1 ,5 ,0 ,6 ,30 ,0 ,72 ,0 ,36 ,15 ,20 
2021-02-12,11680,강남구,동남권,568663.083 ,548509.533 ,12918.425 ,7235.126 ,583932.315 ,558504.746 ,564875.998 ,571368.145 ,218598.700 ,55677.346 ,84359.609 ,78561.745 ,62 ,1 ,4 ,1 ,7 ,42 ,0 ,61 ,0 ,52 ,36 ,15 
2021-02-13,11680,강남구,동남권,611286.847 ,589041.018 ,14075.314 ,8170.515 ,652401.761 ,574488.533 ,631307.159 ,596986.624 ,278147.070 ,69892.660 ,97489.394 ,110765.017 ,73 ,1 ,3 ,1 ,8 ,58 ,0 ,51 ,1 ,62 ,52 ,36 
2021-02-14,11680,강남구,동남권,657939.383 ,634764.101 ,15113.604 ,8061.678 ,712203.702 ,609727.722 ,690606.944 ,634605.410 ,296561.002 ,68590.294 ,106617.954 ,121352.754 ,82 ,1 ,2 ,1 ,10 ,90 ,0 ,48 ,1 ,73 ,62 ,52 
2021-02-15,11680,강남구,동남권,848866.874 ,820550.296 ,20589.811 ,7726.767 ,1083821.447 ,645766.182 ,1037260.434 ,714300.046 ,680654.482 ,211573.065 ,128393.362 ,340688.054 ,40 ,1 ,1 ,1 ,1 ,1 ,1 ,65 ,0 ,82 ,73 ,62 
2021-02-16,11680,강남구,동남권,871134.682 ,845166.454 ,21376.488 ,4591.741 ,1116110.984 ,665619.392 ,1066482.828 ,731600.293 ,705945.990 ,222154.519 ,129726.512 ,354064.959 ,14 ,0 ,0 ,0 ,-5 ,26 ,2 ,58 ,0 ,40 ,82 ,73 
2021-02-17,11680,강남구,동남권,877713.434 ,851423.106 ,21460.904 ,4829.424 ,1124016.465 ,670563.227 ,1074164.324 ,737391.370 ,710796.636 ,224549.685 ,129982.361 ,356264.590 ,12 ,0 ,0 ,0 ,-8 ,69 ,0 ,44 ,0 ,14 ,40 ,82 
2021-02-18,11680,강남구,동남권,881730.221 ,854383.436 ,21802.428 ,5544.357 ,1125230.022 ,674671.668 ,1075631.491 ,743229.314 ,714055.604 ,225973.800 ,131209.866 ,356871.939 ,14 ,0 ,0 ,0 ,-6 ,34 ,0 ,45 ,0 ,12 ,14 ,40 
2021-02-19,11680,강남구,동남권,876099.576 ,848319.425 ,21777.566 ,6002.585 ,1114797.895 ,676554.756 ,1064513.092 ,741518.493 ,706492.406 ,222487.069 ,130810.214 ,353195.123 ,26 ,0 ,0 ,0 ,2 ,3 ,0 ,67 ,0 ,14 ,12 ,14 
2021-02-20,11680,강남구,동남권,754818.433 ,731507.308 ,18273.120 ,5038.005 ,870341.150 ,657961.308 ,837179.079 ,695989.400 ,454142.439 ,135514.954 ,117546.341 ,201081.144 ,41 ,1 ,2 ,0 ,9 ,77 ,0 ,60 ,1 ,26 ,14 ,12 
2021-02-21,11680,강남구,동남권,703432.268 ,682082.869 ,15861.740 ,5487.659 ,765213.030 ,652016.274 ,746928.413 ,672363.594 ,352306.296 ,92688.886 ,112151.546 ,147465.864 ,46 ,1 ,1 ,0 ,11 ,117 ,0 ,67 ,1 ,41 ,26 ,14 
2021-02-22,11680,강남구,동남권,870947.738 ,843275.144 ,21604.229 ,6068.365 ,1115994.623 ,659879.302 ,1068493.364 ,729843.719 ,712301.290 ,226341.808 ,129517.638 ,356441.845 ,30 ,0 ,0 ,0 ,8 ,61 ,0 ,58 ,0 ,46 ,41 ,26 
2021-02-23,11680,강남구,동남권,881876.231 ,854710.954 ,21897.271 ,5268.006 ,1129319.744 ,672385.719 ,1079391.660 ,740793.782 ,721582.531 ,229674.392 ,129885.798 ,362022.341 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,34 ,0 ,30 ,46 ,41 
2021-02-24,11680,강남구,동남권,881493.256 ,854494.083 ,21770.585 ,5228.587 ,1122519.136 ,674090.265 ,1075066.931 ,743226.344 ,718062.245 ,228110.745 ,130059.499 ,359892.000 ,21 ,0 ,0 ,0 ,3 ,8 ,0 ,33 ,0 ,16 ,30 ,46 
2021-02-25,11680,강남구,동남권,882268.011 ,854788.399 ,22136.408 ,5343.204 ,1123675.887 ,673905.058 ,1075762.018 ,744058.005 ,717558.053 ,228271.837 ,129661.636 ,359624.580 ,33 ,0 ,0 ,0 ,4 ,18 ,0 ,35 ,0 ,21 ,16 ,30 
2021-02-26,11680,강남구,동남권,875261.397 ,847822.852 ,21981.955 ,5456.590 ,1110852.940 ,673198.195 ,1062366.184 ,741615.120 ,705641.968 ,223591.334 ,129330.916 ,352719.718 ,23 ,0 ,0 ,0 ,8 ,67 ,0 ,35 ,0 ,33 ,21 ,16 
2021-02-27,11680,강남구,동남권,747573.230 ,723599.800 ,18155.438 ,5817.992 ,860954.834 ,645705.565 ,828245.583 ,689950.120 ,456223.347 ,142482.707 ,114243.487 ,199497.153 ,11 ,0 ,0 ,0 ,10 ,90 ,0 ,49 ,1 ,23 ,33 ,21 
2021-02-28,11680,강남구,동남권,686080.097 ,665220.862 ,15737.262 ,5121.974 ,745561.287 ,637591.415 ,727659.921 ,656380.224 ,354365.565 ,102702.683 ,105325.574 ,146337.308 ,14 ,0 ,0 ,0 ,8 ,61 ,0 ,49 ,1 ,11 ,23 ,33 
2021-03-01,11680,강남구,동남권,694049.465 ,672911.672 ,16604.030 ,4533.763 ,755042.765 ,638087.648 ,736614.103 ,663646.152 ,310731.315 ,76719.192 ,104526.433 ,129485.689 ,11 ,0 ,0 ,0 ,5 ,22 ,68 ,91 ,0 ,14 ,11 ,23 
2021-03-02,11680,강남구,동남권,887494.605 ,860755.112 ,21484.761 ,5254.732 ,1128702.357 ,657284.714 ,1085189.445 ,746284.005 ,701255.088 ,217300.829 ,129282.260 ,354671.999 ,6 ,0 ,0 ,0 ,2 ,5 ,0 ,76 ,0 ,11 ,14 ,11 
2021-03-03,11680,강남구,동남권,885694.571 ,858325.928 ,21593.705 ,5774.939 ,1126397.420 ,674784.801 ,1082087.573 ,745413.856 ,701442.465 ,218337.867 ,127708.868 ,355395.730 ,24 ,0 ,0 ,0 ,4 ,19 ,0 ,64 ,0 ,6 ,11 ,14 
2021-03-04,11680,강남구,동남권,887966.184 ,860299.404 ,22045.954 ,5620.826 ,1130307.925 ,675682.374 ,1083794.199 ,748089.030 ,705158.424 ,220142.299 ,128500.431 ,356515.695 ,37 ,1 ,1 ,0 ,7 ,52 ,0 ,62 ,0 ,24 ,6 ,11 
2021-03-05,11680,강남구,동남권,884392.945 ,856983.667 ,21996.112 ,5413.166 ,1120517.262 ,676505.369 ,1076165.714 ,747412.396 ,698979.382 ,217328.406 ,129442.087 ,352208.889 ,24 ,0 ,0 ,0 ,9 ,81 ,0 ,70 ,0 ,37 ,24 ,6 
2021-03-06,11680,강남구,동남권,764023.500 ,739605.528 ,18696.776 ,5721.196 ,891767.242 ,660934.060 ,853982.929 ,699766.765 ,453738.311 ,136347.579 ,114096.779 ,203293.952 ,17 ,0 ,0 ,0 ,7 ,44 ,0 ,70 ,1 ,24 ,37 ,24 
2021-03-07,11680,강남구,동남권,709538.825 ,687756.322 ,15876.921 ,5905.582 ,777558.097 ,654198.468 ,757635.924 ,675183.755 ,346834.695 ,91587.217 ,109488.145 ,145759.334 ,14 ,0 ,0 ,0 ,6 ,38 ,0 ,63 ,1 ,17 ,24 ,37 
2021-03-08,11680,강남구,동남권,872312.349 ,844750.763 ,21409.327 ,6152.258 ,1113206.406 ,660378.022 ,1068056.764 ,732494.909 ,691866.614 ,216150.072 ,126165.396 ,349551.146 ,27 ,0 ,0 ,0 ,7 ,49 ,0 ,60 ,0 ,14 ,17 ,24 
2021-03-09,11680,강남구,동남권,883392.126 ,854904.408 ,21883.546 ,6604.173 ,1123165.896 ,676033.790 ,1077751.705 ,744563.856 ,699173.193 ,218666.004 ,126717.522 ,353789.667 ,32 ,0 ,0 ,0 ,7 ,44 ,0 ,59 ,0 ,27 ,14 ,17 
2021-03-10,11680,강남구,동남권,880949.757 ,852969.986 ,21750.539 ,6229.232 ,1118317.561 ,672932.806 ,1072890.690 ,743849.091 ,696288.168 ,216299.798 ,127610.179 ,352378.191 ,72 ,1 ,6 ,1 ,9 ,77 ,0 ,62 ,0 ,32 ,27 ,14 
2021-03-11,11680,강남구,동남권,881583.063 ,852914.688 ,21772.717 ,6895.658 ,1118298.112 ,674881.629 ,1071487.229 ,745937.229 ,693223.772 ,217005.224 ,125304.175 ,350914.373 ,93 ,1 ,5 ,1 ,10 ,104 ,0 ,51 ,0 ,72 ,32 ,27 
2021-03-12,11680,강남구,동남권,880126.067 ,851060.801 ,21871.918 ,7193.348 ,1110856.844 ,678053.118 ,1066443.427 ,747042.239 ,683378.175 ,212544.695 ,127380.207 ,343453.274 ,49 ,1 ,4 ,1 ,11 ,110 ,0 ,57 ,0 ,93 ,72 ,32 
2021-03-13,11680,강남구,동남권,759975.061 ,734041.901 ,18443.090 ,7490.070 ,883667.640 ,659717.825 ,844793.036 ,699390.793 ,449892.871 ,136321.676 ,113355.899 ,200215.296 ,36 ,1 ,3 ,0 ,9 ,85 ,0 ,63 ,1 ,49 ,93 ,72 
2021-03-14,11680,강남구,동남권,706887.895 ,683645.790 ,15675.982 ,7566.124 ,773068.304 ,651268.035 ,753489.210 ,673601.242 ,342627.431 ,90664.276 ,109334.839 ,142628.316 ,62 ,1 ,2 ,0 ,9 ,83 ,0 ,71 ,1 ,36 ,49 ,93 
2021-03-15,11680,강남구,동남권,871579.315 ,842650.437 ,21381.868 ,7547.010 ,1111317.474 ,661492.757 ,1065878.293 ,732794.331 ,688010.289 ,215947.202 ,124900.490 ,347162.596 ,71 ,1 ,1 ,1 ,11 ,112 ,2 ,69 ,0 ,62 ,36 ,49 
2021-03-16,11680,강남구,동남권,881241.776 ,853323.254 ,21694.284 ,6224.237 ,1121710.743 ,671094.990 ,1076068.976 ,742079.490 ,698094.449 ,219038.585 ,126231.964 ,352823.900 ,16 ,0 ,0 ,0 ,8 ,71 ,1 ,53 ,0 ,71 ,62 ,36 
2021-03-17,11680,강남구,동남권,882900.847 ,854372.083 ,21820.364 ,6708.400 ,1119288.426 ,674614.505 ,1075055.708 ,745647.374 ,695200.686 ,218310.008 ,126798.432 ,350092.246 ,18 ,0 ,0 ,0 ,9 ,77 ,0 ,45 ,0 ,16 ,71 ,62 
2021-03-18,11680,강남구,동남권,885498.789 ,857679.592 ,21976.091 ,5843.106 ,1125840.129 ,675003.968 ,1078401.051 ,747711.459 ,700973.008 ,222613.995 ,126540.931 ,351818.082 ,43 ,1 ,1 ,0 ,12 ,137 ,0 ,50 ,0 ,18 ,16 ,71 
2021-03-19,11680,강남구,동남권,879975.287 ,852441.031 ,22033.632 ,5500.623 ,1113783.932 ,675931.562 ,1067214.410 ,746233.057 ,692179.750 ,217728.389 ,127817.602 ,346633.759 ,28 ,0 ,0 ,0 ,15 ,234 ,0 ,48 ,0 ,43 ,18 ,16 
2021-03-20,11680,강남구,동남권,761338.964 ,737210.480 ,18428.343 ,5700.142 ,888906.753 ,660847.847 ,849140.671 ,698623.460 ,445757.271 ,138460.174 ,112681.932 ,194615.165 ,11 ,0 ,0 ,0 ,10 ,98 ,5 ,75 ,1 ,28 ,43 ,18 
2021-03-21,11680,강남구,동남권,709297.103 ,687668.612 ,16013.179 ,5615.312 ,779146.091 ,652707.148 ,757270.932 ,675030.083 ,348763.622 ,96471.175 ,107516.714 ,144775.733 ,34 ,0 ,0 ,0 ,6 ,34 ,0 ,66 ,1 ,11 ,28 ,43 
2021-03-22,11680,강남구,동남권,870886.153 ,843078.181 ,21464.668 ,6343.303 ,1111856.830 ,658573.150 ,1065746.281 ,731700.348 ,687334.746 ,215738.941 ,124789.124 ,346806.680 ,16 ,0 ,0 ,0 ,6 ,38 ,0 ,55 ,0 ,34 ,11 ,28 
2021-03-23,11680,강남구,동남권,881457.667 ,853205.282 ,21846.505 ,6405.880 ,1122450.615 ,670991.554 ,1075868.937 ,742592.474 ,698466.962 ,219811.029 ,126144.498 ,352511.435 ,30 ,0 ,0 ,0 ,9 ,83 ,0 ,64 ,0 ,16 ,34 ,11 
2021-03-24,11680,강남구,동남권,880483.423 ,852409.786 ,21879.830 ,6193.808 ,1117445.329 ,671465.463 ,1073332.204 ,742734.294 ,694413.303 ,218520.276 ,126605.173 ,349287.855 ,29 ,0 ,0 ,0 ,11 ,117 ,0 ,62 ,0 ,30 ,16 ,34 
2021-03-25,11680,강남구,동남권,883871.984 ,855209.363 ,21890.819 ,6771.802 ,1123376.527 ,673681.060 ,1076862.823 ,746021.385 ,699381.264 ,221198.630 ,126292.419 ,351890.215 ,32 ,0 ,0 ,0 ,12 ,142 ,0 ,69 ,0 ,29 ,30 ,16 
2021-03-26,11680,강남구,동남권,880365.463 ,851395.038 ,21993.062 ,6977.363 ,1112843.844 ,676126.869 ,1067196.902 ,746914.435 ,687120.717 ,215707.313 ,126830.701 ,344582.703 ,73 ,1 ,1 ,1 ,13 ,159 ,0 ,58 ,0 ,32 ,29 ,30 
2021-03-27,11680,강남구,동남권,757945.630 ,732933.670 ,18412.171 ,6599.789 ,877447.774 ,659537.752 ,843587.256 ,696773.040 ,437503.234 ,133827.056 ,111588.259 ,192087.919 ,34 ,0 ,0 ,1 ,12 ,146 ,26 ,71 ,1 ,73 ,32 ,29 
2021-03-28,11680,강남구,동남권,706198.054 ,683999.411 ,15639.212 ,6559.431 ,776559.435 ,648460.639 ,754159.217 ,671940.080 ,339255.007 ,91694.642 ,108011.144 ,139549.221 ,9 ,0 ,0 ,0 ,9 ,81 ,9 ,96 ,1 ,34 ,73 ,32 
2021-03-29,11680,강남구,동남권,870094.475 ,842150.504 ,21437.334 ,6506.637 ,1109448.777 ,656999.958 ,1064797.064 ,731021.198 ,685227.250 ,216595.659 ,124414.913 ,344216.679 ,49 ,1 ,1 ,1 ,10 ,104 ,0 ,62 ,0 ,9 ,34 ,73 
2021-03-30,11680,강남구,동남권,882287.638 ,853733.443 ,22029.638 ,6524.557 ,1122979.140 ,668558.513 ,1078335.071 ,742253.757 ,700799.324 ,221174.848 ,127259.454 ,352365.022 ,29 ,0 ,0 ,0 ,11 ,117 ,0 ,47 ,0 ,49 ,9 ,34 
2021-03-31,11680,강남구,동남권,880911.851 ,852783.292 ,21835.807 ,6292.752 ,1116582.663 ,671879.802 ,1072032.242 ,744397.286 ,696614.125 ,218714.891 ,127725.845 ,350173.389 ,18 ,0 ,0 ,0 ,15 ,210 ,0 ,41 ,0 ,29 ,49 ,9 
