date,code,site,area,totalpop,dometpop,lftpop,sftpop,dmax,dmin,dfpop,nfpop,dfmax,outside,inside,internal,dailydust,pmbaddummy,pmday,pmwarn,temp,tempspr,rainfall,humidity,daydummy
2021-02-19,11680 ,강남구,동남권,876099.575600 ,848319.424900 ,21777.566200 ,6002.584500 ,1114797.895000 ,676554.756000 ,1064513.092000 ,741518.492800 ,706492.405900 ,222487.068900 ,130810.213800 ,353195.123200 ,26 ,0 ,0 ,0 ,2 ,3 ,0 ,67 ,0 
2021-02-18,11680 ,강남구,동남권,881730.220600 ,854383.435600 ,21802.428400 ,5544.356700 ,1125230.022000 ,674671.668300 ,1075631.491000 ,743229.313600 ,714055.603700 ,225973.799500 ,131209.865700 ,356871.938500 ,14 ,0 ,0 ,0 ,-6 ,34 ,0 ,45 ,0 
2021-02-17,11680 ,강남구,동남권,877713.434300 ,851423.105900 ,21460.904100 ,4829.424300 ,1124016.465000 ,670563.226800 ,1074164.324000 ,737391.370000 ,710796.636300 ,224549.684700 ,129982.361400 ,356264.590200 ,12 ,0 ,0 ,0 ,-8 ,69 ,0 ,44 ,0 
2021-02-16,11680 ,강남구,동남권,871134.682400 ,845166.454000 ,21376.487600 ,4591.740800 ,1116110.984000 ,665619.392200 ,1066482.828000 ,731600.292900 ,705945.990400 ,222154.519200 ,129726.512100 ,354064.959100 ,14 ,0 ,0 ,0 ,-5 ,26 ,2 ,58 ,0 
2021-02-15,11680 ,강남구,동남권,848866.874200 ,820550.295800 ,20589.811100 ,7726.767400 ,1083821.447000 ,645766.181500 ,1037260.434000 ,714300.045900 ,680654.481700 ,211573.065400 ,128393.361900 ,340688.054400 ,40 ,1 ,1 ,1 ,1 ,1 ,1 ,65 ,0 
2021-02-14,11680 ,강남구,동남권,657939.382700 ,634764.100700 ,15113.604300 ,8061.677700 ,712203.702000 ,609727.722200 ,690606.944400 ,634605.410100 ,296561.001800 ,68590.293700 ,106617.954400 ,121352.753700 ,82 ,1 ,2 ,1 ,10 ,90 ,0 ,48 ,1 
2021-02-13,11680 ,강남구,동남권,611286.846700 ,589041.017600 ,14075.314200 ,8170.514900 ,652401.761100 ,574488.532800 ,631307.158900 ,596986.623600 ,278147.070200 ,69892.659500 ,97489.394100 ,110765.016600 ,73 ,1 ,3 ,1 ,8 ,58 ,0 ,51 ,1 
2021-02-12,11680 ,강남구,동남권,568663.083400 ,548509.532500 ,12918.424700 ,7235.126100 ,583932.314700 ,558504.746000 ,564875.997800 ,571368.144500 ,218598.699600 ,55677.345600 ,84359.608800 ,78561.745200 ,62 ,1 ,4 ,1 ,7 ,42 ,0 ,61 ,0 
2021-02-11,11680 ,강남구,동남권,629082.696800 ,608204.190000 ,14813.445600 ,6065.061200 ,654796.370900 ,569851.589000 ,646016.871000 ,616986.858100 ,269229.430200 ,68483.195000 ,92551.715100 ,108194.520100 ,52 ,1 ,5 ,0 ,6 ,30 ,0 ,72 ,0 
2021-02-10,11680 ,강남구,동남권,812974.845900 ,787486.975600 ,20054.538600 ,5433.331700 ,1025073.419000 ,640134.886300 ,968552.482100 ,701847.962900 ,623863.070300 ,186354.239200 ,125235.494300 ,312273.336800 ,36 ,1 ,6 ,0 ,3 ,12 ,0 ,75 ,0 
2021-02-09,11680 ,강남구,동남권,867333.355300 ,839655.841500 ,21659.651300 ,6017.862500 ,1104517.170000 ,667440.966700 ,1058270.029000 ,730950.017200 ,706221.164700 ,219708.854600 ,131064.104300 ,355448.205800 ,15 ,0 ,0 ,0 ,-1 ,1 ,0 ,52 ,0 
2021-02-08,11680 ,강남구,동남권,865016.773900 ,836028.355700 ,21212.524600 ,7775.893600 ,1106281.477000 ,657220.996300 ,1060999.694000 ,725028.973700 ,705530.434200 ,222181.337900 ,130171.335000 ,353177.761300 ,20 ,0 ,0 ,0 ,-3 ,10 ,0 ,44 ,0 
2021-02-07,11680 ,강남구,동남권,695656.118600 ,672070.600400 ,15576.744300 ,8008.773900 ,751383.803600 ,649432.045900 ,734711.050400 ,667759.738700 ,327070.770900 ,79444.502800 ,111014.731300 ,136611.536800 ,56 ,1 ,1 ,1 ,4 ,13 ,0 ,67 ,1 
2021-02-06,11680 ,강남구,동남권,746084.528900 ,719520.381200 ,18183.299200 ,8380.848500 ,853706.656300 ,654714.647000 ,823693.747800 ,690649.372600 ,431265.931100 ,123202.446600 ,115868.082400 ,192195.402100 ,41 ,1 ,2 ,1 ,7 ,46 ,0 ,80 ,1 
2021-02-05,11680 ,강남구,동남권,871172.814200 ,841119.425700 ,21487.928400 ,8565.460100 ,1103977.074000 ,676220.199200 ,1058587.193000 ,737305.400600 ,696508.067600 ,214898.658500 ,132174.173800 ,349435.235300 ,16 ,0 ,0 ,0 ,1 ,2 ,0 ,72 ,0 
2021-02-04,11680 ,강남구,동남권,870919.475200 ,840546.767500 ,21434.453200 ,8938.254500 ,1105829.768000 ,676544.683900 ,1058403.225000 ,737002.511200 ,691431.190800 ,213769.878900 ,129553.070300 ,348108.241600 ,16 ,0 ,0 ,0 ,-4 ,13 ,0 ,50 ,0 
2021-02-03,11680 ,강남구,동남권,871919.265300 ,840770.400300 ,21583.232300 ,9565.632700 ,1114513.988000 ,675091.602200 ,1064714.805000 ,734208.165400 ,706427.110600 ,219457.312200 ,131738.011400 ,355231.787000 ,19 ,0 ,0 ,0 ,-3 ,10 ,3 ,65 ,0 
2021-02-02,11680 ,강남구,동남권,873715.869100 ,842429.804400 ,21447.299000 ,9838.765800 ,1117392.570000 ,672429.466300 ,1067245.252000 ,735480.595300 ,706370.907800 ,220712.254900 ,130260.008200 ,355398.644700 ,18 ,0 ,0 ,0 ,-6 ,31 ,0 ,44 ,0 
2021-02-01,11680 ,강남구,동남권,859866.870800 ,830858.598500 ,20898.282900 ,8109.989400 ,1103713.366000 ,653915.916500 ,1055147.379000 ,720380.793500 ,698939.413600 ,218218.834700 ,129479.372500 ,351241.206400 ,39 ,1 ,1 ,1 ,5 ,25 ,1 ,75 ,0 
2021-01-31,11680 ,강남구,동남권,689084.217100 ,667556.290400 ,15401.653400 ,6126.273300 ,741663.596700 ,644413.790000 ,726482.105800 ,662371.439600 ,322664.803800 ,83114.856600 ,107320.812600 ,132229.134600 ,28 ,0 ,0 ,0 ,3 ,10 ,0 ,57 ,1 
2021-01-30,11680 ,강남구,동남권,736847.129300 ,712607.514700 ,17778.123600 ,6461.491000 ,840296.977600 ,649698.131200 ,810279.889700 ,684395.157600 ,416277.778000 ,122070.079700 ,111724.167100 ,182483.531200 ,23 ,0 ,0 ,0 ,-2 ,3 ,1 ,60 ,1 
2021-01-29,11680 ,강남구,동남권,859972.918000 ,832321.896200 ,21340.881500 ,6310.140300 ,1089540.738000 ,671071.946800 ,1043431.348000 ,728931.182700 ,670069.630500 ,210764.010300 ,125754.676500 ,333550.943700 ,10 ,0 ,0 ,0 ,-9 ,77 ,0 ,40 ,0 
2021-01-28,11680 ,강남구,동남권,858105.864800 ,830533.768700 ,21151.206900 ,6420.889200 ,1086762.479000 ,668952.327500 ,1040264.585000 ,727992.493100 ,663357.851200 ,207858.954300 ,123260.035500 ,332238.861400 ,17 ,0 ,0 ,0 ,-3 ,7 ,2 ,52 ,0 
2021-01-27,11680 ,강남구,동남권,864161.039200 ,836090.897000 ,21407.161200 ,6662.981000 ,1100875.247000 ,669598.202000 ,1052197.312000 ,729849.416000 ,689679.594700 ,219397.875300 ,126104.396900 ,344177.322500 ,20 ,0 ,0 ,0 ,2 ,3 ,0 ,48 ,0 
2021-01-26,11680 ,강남구,동남권,863544.399500 ,836278.449400 ,21003.381700 ,6262.568400 ,1103015.194000 ,667049.496100 ,1052849.885000 ,728326.195600 ,686772.716300 ,219672.942700 ,125387.231700 ,341712.541900 ,27 ,0 ,0 ,0 ,5 ,28 ,2 ,80 ,0 
2021-01-25,11680 ,강남구,동남권,854586.787200 ,828251.064800 ,20648.475500 ,5687.246900 ,1091912.103000 ,654160.916300 ,1046028.530000 ,717842.685600 ,686283.204900 ,218429.253700 ,126821.573900 ,341032.377300 ,16 ,0 ,0 ,0 ,8 ,62 ,0 ,62 ,0 
2021-01-24,11680 ,강남구,동남권,686764.968400 ,666020.824800 ,15210.588600 ,5533.555000 ,735249.231200 ,643509.964200 ,721767.479600 ,661763.174600 ,317643.756100 ,80082.757600 ,107911.660800 ,129649.337700 ,10 ,0 ,0 ,0 ,7 ,53 ,0 ,64 ,1 
2021-01-23,11680 ,강남구,동남권,735318.599300 ,712106.235100 ,17646.492900 ,5565.871300 ,836450.535900 ,648582.381000 ,807414.524700 ,683821.509700 ,415589.352500 ,121397.797300 ,112468.840100 ,181722.715100 ,6 ,0 ,0 ,0 ,8 ,58 ,0 ,66 ,1 
2021-01-22,11680 ,강남구,동남권,855725.173900 ,829152.634600 ,20945.792800 ,5626.746500 ,1083777.858000 ,668109.324800 ,1036831.960000 ,726363.184200 ,670619.309500 ,210519.815800 ,126418.746700 ,333680.747000 ,30 ,0 ,0 ,0 ,6 ,30 ,0 ,93 ,0 
2021-01-21,11680 ,강남구,동남권,861741.020400 ,834634.265500 ,21137.739700 ,5969.015300 ,1092933.093000 ,668464.336900 ,1047020.842000 ,729398.291100 ,677649.180700 ,214240.000800 ,125620.555800 ,337788.624100 ,33 ,0 ,0 ,0 ,5 ,20 ,9 ,64 ,0 
2021-01-20,11680 ,강남구,동남권,861171.979000 ,835006.121000 ,21208.032900 ,4957.825100 ,1096628.975000 ,666902.118800 ,1048350.386000 ,727473.116800 ,685286.156000 ,217246.362800 ,126607.095200 ,341432.698000 ,24 ,0 ,0 ,0 ,0 ,0 ,0 ,38 ,0 
2021-01-19,11680 ,강남구,동남권,858657.113100 ,832570.172100 ,20867.440700 ,5219.500300 ,1094804.433000 ,665032.861000 ,1046123.816000 ,724752.325300 ,678446.464600 ,215030.299600 ,125449.737900 ,337966.427100 ,17 ,0 ,0 ,0 ,-6 ,40 ,0 ,38 ,0 
2021-01-18,11680 ,강남구,동남권,842039.137900 ,816499.984300 ,20128.585900 ,5410.567700 ,1068164.443000 ,652012.978400 ,1022916.104000 ,712841.305000 ,645931.623500 ,200912.182000 ,121285.477900 ,323733.963600 ,19 ,0 ,0 ,0 ,-4 ,14 ,0 ,64 ,0 
2021-01-17,11680 ,강남구,동남권,678565.455100 ,658002.868300 ,15377.406300 ,5185.180400 ,721392.167500 ,641437.892400 ,708690.007900 ,657047.917400 ,289065.553900 ,69209.511700 ,104280.546400 ,115575.495800 ,14 ,0 ,0 ,0 ,-6 ,30 ,0 ,59 ,1 
2021-01-16,11680 ,강남구,동남권,720642.243500 ,698230.821700 ,17555.493100 ,4855.928600 ,806695.733200 ,645345.987700 ,783873.437000 ,675477.105200 ,383881.977700 ,108273.944400 ,108139.320800 ,167468.712500 ,37 ,1 ,1 ,0 ,-5 ,24 ,0 ,59 ,1 
2021-01-15,11680 ,강남구,동남권,841899.424100 ,816382.143000 ,20819.949300 ,4697.331700 ,1061642.685000 ,665699.616200 ,1015846.406000 ,717651.580100 ,643500.450900 ,199884.236000 ,120299.754800 ,323316.460100 ,36 ,1 ,2 ,0 ,5 ,20 ,0 ,67 ,0 
2021-01-14,11680 ,강남구,동남권,847183.642400 ,821387.175100 ,20915.596800 ,4880.870500 ,1069407.197000 ,665829.570300 ,1023527.389000 ,721223.823300 ,655577.346200 ,206194.824600 ,121241.106500 ,328141.415100 ,31 ,0 ,0 ,0 ,2 ,3 ,0 ,47 ,0 
2021-01-13,11680 ,강남구,동남권,843421.814500 ,817357.959400 ,20678.744100 ,5385.111100 ,1063632.003000 ,666419.688100 ,1017826.369000 ,718847.132600 ,644395.566700 ,201166.763400 ,120921.329400 ,322307.473900 ,46 ,1 ,1 ,0 ,2 ,4 ,0 ,80 ,0 
2021-01-12,11680 ,강남구,동남권,842157.124400 ,816551.532200 ,20734.548400 ,4871.043800 ,1072517.925000 ,664522.320600 ,1021055.955000 ,714372.245600 ,653636.324700 ,205531.047600 ,120116.920400 ,327988.356700 ,46 ,1 ,2 ,0 ,-4 ,15 ,3 ,80 ,0 
2021-01-11,11680 ,강남구,동남권,839988.717000 ,814047.965200 ,20454.626900 ,5486.124900 ,1067659.738000 ,651908.724500 ,1021823.141000 ,710106.985900 ,648545.145300 ,203756.666700 ,120036.664700 ,324751.813900 ,31 ,0 ,0 ,0 ,-7 ,45 ,0 ,62 ,0 
2021-01-10,11680 ,강남구,동남권,682466.575600 ,660744.063900 ,15188.001600 ,6534.510100 ,724925.079700 ,646274.353100 ,712777.850500 ,660815.665000 ,277232.912400 ,64216.608200 ,102554.117600 ,110462.186600 ,22 ,0 ,0 ,0 ,-8 ,59 ,0 ,54 ,1 
2021-01-09,11680 ,강남구,동남권,722878.701200 ,698795.257700 ,17066.883800 ,7016.559800 ,809461.362500 ,650074.220200 ,785128.785300 ,678414.355400 ,362926.542800 ,97254.597800 ,106961.789100 ,158710.155900 ,15 ,0 ,0 ,0 ,-12 ,149 ,0 ,46 ,1 
2021-01-08,11680 ,강남구,동남권,830748.935100 ,804530.338300 ,19841.948800 ,6376.647900 ,1038849.286000 ,667136.728900 ,995303.390200 ,713210.038500 ,606561.293500 ,183745.987800 ,117765.714700 ,305049.591000 ,11 ,0 ,0 ,0 ,-15 ,222 ,0 ,44 ,0 
2021-01-07,11680 ,강남구,동남권,828086.951600 ,803059.650600 ,19729.059900 ,5298.241100 ,1034144.895000 ,672940.596400 ,987039.864000 ,714549.157000 ,594993.688700 ,177989.015000 ,115594.142900 ,301410.530800 ,13 ,0 ,0 ,0 ,-15 ,210 ,0 ,50 ,0 
2021-01-06,11680 ,강남구,동남권,844650.613900 ,818412.532700 ,20622.307300 ,5615.773900 ,1062730.980000 ,664538.821600 ,1016076.671000 ,722203.430500 ,642364.260700 ,199431.919000 ,121140.798600 ,321791.543100 ,13 ,0 ,0 ,0 ,-7 ,55 ,2 ,55 ,0 
2021-01-05,11680 ,강남구,동남권,842483.483300 ,816227.801800 ,20573.464700 ,5682.216800 ,1067759.377000 ,662314.171800 ,1020255.020000 ,715503.814300 ,649328.576100 ,200985.718500 ,121030.941100 ,327311.916500 ,16 ,0 ,0 ,0 ,-6 ,30 ,0 ,53 ,0 
2021-01-04,11680 ,강남구,동남권,835275.046500 ,808471.014800 ,20074.586200 ,6729.445400 ,1062507.593000 ,648012.807800 ,1016587.274000 ,705766.312900 ,646813.263700 ,200649.325900 ,120163.579100 ,326000.358700 ,24 ,0 ,0 ,0 ,-4 ,12 ,0 ,51 ,0 
2021-01-03,11680 ,강남구,동남권,662797.220900 ,639895.549700 ,14864.845600 ,8036.825700 ,696509.545500 ,629194.256000 ,686525.582800 ,645848.391100 ,256635.442200 ,54524.225800 ,101456.714400 ,100654.502000 ,14 ,0 ,0 ,0 ,-6 ,31 ,0 ,45 ,1 
2021-01-02,11680 ,강남구,동남권,668077.079700 ,644432.243000 ,15791.952600 ,7852.884100 ,727476.670800 ,618585.657000 ,711366.136800 ,637156.324600 ,308015.294800 ,75002.604300 ,101856.911100 ,131155.779400 ,12 ,0 ,0 ,0 ,-5 ,25 ,0 ,39 ,1 
2021-01-01,11680 ,강남구,동남권,640313.799900 ,618737.739600 ,14805.361200 ,6770.699100 ,650508.889400 ,621168.965200 ,647433.393900 ,635228.375600 ,222840.958800 ,46219.025100 ,93361.760800 ,83260.172900 ,14 ,0 ,0 ,0 ,-4 ,18 ,0 ,64 ,0 
2020-12-31,11680 ,강남구,동남권,774128.084700 ,748963.770500 ,19147.849500 ,6016.464700 ,943391.748800 ,641512.953300 ,897591.790400 ,685939.723500 ,505459.238200 ,147725.397400 ,110262.747400 ,247471.093400 ,12 ,0 ,0 ,0 ,-9 ,79 ,0 ,54 ,0 
2020-12-30,11680 ,강남구,동남권,814893.359000 ,789382.314900 ,20035.638900 ,5475.405300 ,1008067.577000 ,657699.937400 ,968356.068200 ,705277.138200 ,572091.105400 ,174705.644900 ,113136.600600 ,284248.859900 ,14 ,0 ,0 ,0 ,-11 ,119 ,0 ,56 ,0 
2020-12-29,11680 ,강남구,동남권,819743.883500 ,794506.143200 ,20227.533200 ,5010.207000 ,1020253.370000 ,656564.835500 ,978369.615400 ,706439.789200 ,586632.495300 ,180712.436800 ,113540.932300 ,292379.126200 ,49 ,1 ,1 ,0 ,0 ,0 ,0 ,71 ,0 
2020-12-28,11680 ,강남구,동남권,811566.224900 ,785174.054700 ,19929.448300 ,6462.721900 ,1012878.722000 ,644548.495300 ,970685.424200 ,697909.654000 ,582232.639300 ,179818.020000 ,113408.148700 ,289006.470600 ,46 ,1 ,2 ,0 ,7 ,45 ,1 ,72 ,0 
2020-12-27,11680 ,강남구,동남권,662146.318200 ,639916.779500 ,15144.892000 ,7084.646700 ,693759.147800 ,628860.369600 ,685522.042300 ,645449.372400 ,251717.408900 ,55493.913200 ,97288.387700 ,98935.108000 ,45 ,1 ,3 ,0 ,6 ,34 ,0 ,63 ,1 
2020-12-26,11680 ,강남구,동남권,683338.831900 ,660329.410600 ,16747.889400 ,6261.532000 ,748010.293900 ,631196.143200 ,731262.744200 ,649107.466100 ,317034.056100 ,83063.448200 ,97711.397000 ,136259.210900 ,32 ,0 ,0 ,0 ,2 ,5 ,0 ,66 ,1 
2020-12-25,11680 ,강남구,동남권,671259.051900 ,649182.271400 ,16384.364800 ,5692.415600 ,700059.009200 ,634378.902900 ,694586.195900 ,654596.806100 ,264819.099100 ,62225.637500 ,94590.562500 ,108002.899100 ,15 ,0 ,0 ,0 ,-1 ,1 ,0 ,52 ,0 
2020-12-24,11680 ,강남구,동남권,803005.126000 ,777205.602500 ,20033.713900 ,5765.809700 ,990664.017800 ,654203.938200 ,948684.620900 ,698948.343900 ,558373.273400 ,167388.148400 ,113604.683200 ,277380.441800 ,40 ,1 ,1 ,0 ,3 ,7 ,0 ,62 ,0 
2020-12-23,11680 ,강남구,동남권,828349.325000 ,801757.458300 ,20366.013300 ,6225.853400 ,1035749.876000 ,660893.085100 ,991181.485100 ,712040.639200 ,601899.346000 ,185145.017100 ,115076.973900 ,301677.355000 ,54 ,1 ,2 ,0 ,5 ,20 ,0 ,77 ,0 
2020-12-22,11680 ,강남구,동남권,829940.104000 ,803231.542100 ,20388.287900 ,6320.273900 ,1040131.502000 ,658329.359700 ,995959.001000 ,711355.177600 ,606785.445100 ,187571.809600 ,114328.963700 ,304884.671800 ,39 ,1 ,3 ,0 ,2 ,4 ,0 ,68 ,0 
2020-12-21,11680 ,강남구,동남권,822687.091700 ,795787.843000 ,19934.470200 ,6964.778400 ,1033857.125000 ,648817.368100 ,990414.161000 ,702882.042100 ,602651.959100 ,187582.408000 ,113996.266000 ,301073.285100 ,29 ,0 ,0 ,0 ,-1 ,1 ,0 ,64 ,0 
2020-12-20,11680 ,강남구,동남권,672942.773200 ,650600.021600 ,15223.301100 ,7119.450500 ,708950.271500 ,639886.555100 ,698906.973000 ,654396.916200 ,261862.003600 ,59617.666200 ,97052.385200 ,105191.952200 ,17 ,0 ,0 ,0 ,-4 ,14 ,0 ,50 ,1 
2020-12-19,11680 ,강남구,동남권,710923.634400 ,687799.182500 ,17348.150400 ,5776.301500 ,789533.704400 ,643008.431500 ,767709.510900 ,670362.294000 ,342440.158600 ,92968.896800 ,101181.229900 ,148290.031900 ,13 ,0 ,0 ,0 ,-5 ,26 ,0 ,45 ,1 
2020-12-18,11680 ,강남구,동남권,822182.947200 ,795048.650700 ,20360.398700 ,6773.897800 ,1020179.869000 ,664532.427300 ,978931.014600 ,710220.041900 ,584505.492200 ,177988.208000 ,114274.960100 ,292242.324100 ,24 ,0 ,0 ,0 ,-2 ,4 ,0 ,57 ,0 
2020-12-17,11680 ,강남구,동남권,831553.810100 ,803106.598000 ,20552.557300 ,7894.654900 ,1036495.575000 ,664250.248700 ,994455.821700 ,715195.230400 ,598866.547500 ,184288.020200 ,114387.679500 ,300190.847800 ,18 ,0 ,0 ,0 ,-5 ,24 ,0 ,47 ,0 
2020-12-16,11680 ,강남구,동남권,832074.146000 ,803927.053800 ,20410.933000 ,7736.159200 ,1039036.052000 ,664617.130800 ,996141.693800 ,714883.040400 ,596570.690600 ,183044.902800 ,113743.199600 ,299782.588200 ,12 ,0 ,0 ,0 ,-8 ,69 ,0 ,44 ,0 
2020-12-15,11680 ,강남구,동남권,833743.549500 ,804981.640900 ,20354.236300 ,8407.672300 ,1045120.382000 ,663789.993500 ,1000756.318000 ,714448.715000 ,602206.120500 ,184316.220900 ,113648.627700 ,304241.271900 ,10 ,0 ,0 ,0 ,-8 ,69 ,0 ,43 ,0 
2020-12-14,11680 ,강남구,동남권,827206.985000 ,797480.862600 ,19999.456000 ,9726.666400 ,1037899.806000 ,653451.229400 ,995302.740000 ,707138.588600 ,597116.939200 ,183566.883000 ,113452.039600 ,300098.016600 ,11 ,0 ,0 ,0 ,-8 ,59 ,0 ,49 ,0 
2020-12-13,11680 ,강남구,동남권,679290.927200 ,654695.758700 ,15266.643900 ,9328.524600 ,717756.096300 ,644725.189900 ,707596.086500 ,659072.956300 ,257684.966800 ,59551.687100 ,96661.144000 ,101472.135700 ,26 ,0 ,0 ,0 ,-1 ,1 ,3 ,75 ,1 
2020-12-12,11680 ,강남구,동남권,719691.679600 ,692927.028800 ,17592.287200 ,9172.363700 ,799979.086100 ,649352.053100 ,778459.193000 ,677714.884300 ,356665.833600 ,98144.398000 ,102326.286000 ,156195.149600 ,35 ,1 ,1 ,1 ,2 ,5 ,0 ,51 ,1 
2020-12-11,11680 ,강남구,동남권,835522.332800 ,805340.270400 ,20728.394400 ,9453.668000 ,1043716.801000 ,668469.421900 ,1000322.113000 ,717808.204200 ,609911.618800 ,186159.546100 ,116084.379500 ,307667.693200 ,80 ,1 ,2 ,1 ,5 ,28 ,0 ,77 ,0 
2020-12-10,11680 ,강남구,동남권,843972.369200 ,813764.374300 ,20758.447200 ,9449.547600 ,1058449.530000 ,668999.902700 ,1014332.560000 ,722286.519000 ,623236.735900 ,191212.512900 ,116306.538000 ,315717.685000 ,45 ,1 ,3 ,1 ,6 ,34 ,0 ,70 ,0 
2020-12-09,11680 ,강남구,동남권,842775.392600 ,812236.908500 ,20786.997200 ,9751.486900 ,1056074.295000 ,668315.392700 ,1012836.939000 ,721302.859500 ,621781.668500 ,190508.962900 ,116727.396400 ,314545.309200 ,24 ,0 ,0 ,0 ,2 ,2 ,0 ,55 ,0 
2020-12-08,11680 ,강남구,동남권,843700.628900 ,813967.017600 ,20933.826700 ,8799.784600 ,1058196.719000 ,666290.534000 ,1016685.293000 ,720140.154500 ,625982.655700 ,192133.544700 ,116630.233500 ,317218.877500 ,13 ,0 ,0 ,0 ,-1 ,0 ,0 ,50 ,0 
2020-12-07,11680 ,강남구,동남권,841845.426000 ,813163.158400 ,20680.295200 ,8001.972400 ,1065347.209000 ,654619.453800 ,1022040.348000 ,713134.767700 ,641221.483200 ,196607.203200 ,121657.492000 ,322956.788000 ,35 ,1 ,1 ,0 ,3 ,12 ,0 ,58 ,0 
2020-12-06,11680 ,강남구,동남권,689866.451900 ,666345.169900 ,15473.924700 ,8047.357300 ,741542.058500 ,644972.710100 ,727489.897900 ,662992.561900 ,302897.926000 ,74099.236500 ,104686.508800 ,124112.180700 ,30 ,0 ,0 ,0 ,5 ,20 ,0 ,67 ,1 
2020-12-05,11680 ,강남구,동남권,731837.815800 ,706408.090900 ,17704.870500 ,7724.854400 ,825465.702700 ,648889.065700 ,800266.730900 ,682960.019200 ,389466.704800 ,108661.513500 ,108991.607300 ,171813.584000 ,23 ,0 ,0 ,0 ,2 ,4 ,0 ,63 ,1 
2020-12-04,11680 ,강남구,동남권,852437.222100 ,823132.407000 ,21026.370400 ,8278.444700 ,1071500.716000 ,671941.122000 ,1027362.944000 ,727490.278100 ,642173.121200 ,194925.746100 ,123727.566600 ,323519.808500 ,17 ,0 ,0 ,0 ,-1 ,0 ,0 ,54 ,0 
2020-12-03,11680 ,강남구,동남권,853922.317200 ,825244.197000 ,20853.156600 ,7824.963500 ,1075163.838000 ,670066.440000 ,1030478.375000 ,727810.847500 ,650606.782000 ,196310.984000 ,125672.076400 ,328623.721600 ,14 ,0 ,0 ,0 ,1 ,0 ,0 ,47 ,0 
2020-12-02,11680 ,강남구,동남권,855222.782900 ,826880.519100 ,20966.822300 ,7375.441500 ,1080463.176000 ,669127.603900 ,1034686.825000 ,727034.181400 ,653975.504900 ,197577.176300 ,124162.400100 ,332235.928500 ,17 ,0 ,0 ,0 ,2 ,6 ,0 ,41 ,0 
2020-12-01,11680 ,강남구,동남권,854235.373500 ,826291.054800 ,21129.969900 ,6814.348800 ,1077640.605000 ,667118.935300 ,1034270.783000 ,725638.652600 ,652408.049900 ,196912.635800 ,124722.130800 ,330773.283300 ,19 ,0 ,0 ,0 ,1 ,1 ,0 ,45 ,0 
2020-11-30,11680 ,강남구,동남권,844267.943300 ,817296.324000 ,20606.094000 ,6365.525300 ,1065237.585000 ,653514.862800 ,1023578.928000 ,716188.668400 ,642793.341400 ,198659.456800 ,122539.450400 ,321594.434200 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,58 ,0 
2020-11-29,11680 ,강남구,동남권,687141.168600 ,665534.782100 ,15423.354700 ,6183.031700 ,738477.269300 ,641284.598800 ,724540.045000 ,660427.685400 ,304711.646500 ,74705.711700 ,105557.641300 ,124448.293500 ,14 ,0 ,0 ,0 ,-1 ,0 ,0 ,60 ,1 
2020-11-28,11680 ,강남구,동남권,733101.850400 ,708551.522800 ,17794.734800 ,6755.592800 ,830658.979100 ,646955.460800 ,804338.335100 ,682218.647100 ,396768.769700 ,111986.185000 ,109049.115500 ,175733.469200 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,50 ,1 
2020-11-27,11680 ,강남구,동남권,851477.303600 ,823928.771200 ,21010.976300 ,6537.556200 ,1067239.600000 ,671874.065700 ,1025321.611000 ,727302.798400 ,642924.818500 ,197192.471100 ,124875.922300 ,320856.425100 ,26 ,0 ,0 ,0 ,4 ,17 ,0 ,62 ,0 
2020-11-26,11680 ,강남구,동남권,863619.989900 ,836384.579400 ,21359.395900 ,5876.014500 ,1087214.346000 ,672231.233500 ,1045593.235000 ,733639.100500 ,664945.426700 ,207187.062400 ,124246.799000 ,333511.565300 ,36 ,1 ,1 ,0 ,6 ,31 ,0 ,67 ,0 
2020-11-25,11680 ,강남구,동남권,867461.054700 ,840292.092600 ,21453.026600 ,5715.935400 ,1096672.368000 ,671462.900300 ,1053127.605000 ,734842.090000 ,678015.898200 ,210462.574900 ,126976.150800 ,340577.172500 ,24 ,0 ,0 ,0 ,5 ,21 ,0 ,64 ,0 
2020-11-24,11680 ,강남구,동남권,871642.042900 ,843457.691000 ,21892.565600 ,6291.786400 ,1102492.522000 ,675574.711800 ,1059576.290000 ,737403.294900 ,684457.911800 ,212103.979400 ,127817.814800 ,344536.117600 ,15 ,0 ,0 ,0 ,3 ,8 ,0 ,55 ,0 
2020-11-23,11680 ,강남구,동남권,869237.739300 ,841074.098500 ,21722.714500 ,6440.926300 ,1098543.603000 ,660656.654200 ,1055746.035000 ,736017.528100 ,686951.494100 ,213292.807800 ,128680.600800 ,344978.085500 ,15 ,0 ,0 ,0 ,2 ,3 ,0 ,61 ,0 
2020-11-22,11680 ,강남구,동남권,709197.144000 ,686680.843100 ,16410.081300 ,6106.219600 ,772527.779600 ,654342.866800 ,754132.214200 ,677100.665200 ,344792.712800 ,91889.953500 ,110668.831300 ,142233.928000 ,18 ,0 ,0 ,0 ,6 ,31 ,5 ,81 ,1 
